feature,coef
borough_Unknown,2.276988234780474
borough_Brooklyn,2.21033515597414
borough_Manhattan,2.1581766527400035
borough_Queens,1.9769880259668864
is_airport_trip,0.735194969308442
month_April,0.18949247237008762
tolls_amount,0.18137811264495518
month_May,0.18084287097026458
fare_amount,0.1752640264136745
congestion_surcharge,0.17430752042825315
