year,target,sample_rows,train_rows,valid_rows,train_tip_share_pct,valid_tip_share_pct,outlier_method,outlier_cols_used_n,outlier_train_rows_removed,outlier_valid_rows_removed,best_reg_model,best_reg_rmse,best_reg_mae,best_reg_r2,naive_reg_rmse,best_reg_rmse_gain_vs_naive,best_cls_model,best_cls_roc_auc,best_cls_avg_precision,best_cls_f1,naive_cls_roc_auc,best_cls_auc_gain_vs_naive,opt_lgbm_tuned,opt_lgbm_trials,opt_rf_tuned,opt_rf_trials
2017,tip_amount,250000,200000,50000,95.905,95.904,winsor,6,0,0,optimized_lightgbm_regression,1.1238414656242197,0.5472763554393649,0.7526477970912251,2.2596823636407146,1.135840898016495,optimized_random_forest_classifier,0.5947709438360886,0.9679506958476208,0.9790918000653381,0.5,0.09477094383608864,True,40,True,30
