feature,importance
congestion_surcharge,0.1871247427175882
trip_distance,0.14146040885609687
duration_min,0.11885365228536227
speed_mph,0.11430197415533255
fare_amount,0.11374884234665852
extra,0.0447103031099422
is_airport_trip,0.026496102799203735
passenger_count,0.02517294345612091
borough_Manhattan,0.019479943258306907
hour_Airport Rush,0.017378604936463732
