year,target,sample_rows,train_rows,valid_rows,train_tip_share_pct,valid_tip_share_pct,outlier_method,outlier_cols_used_n,outlier_train_rows_removed,outlier_valid_rows_removed,best_reg_model,best_reg_rmse,best_reg_mae,best_reg_r2,naive_reg_rmse,best_reg_rmse_gain_vs_naive,best_cls_model,best_cls_roc_auc,best_cls_avg_precision,best_cls_f1,naive_cls_roc_auc,best_cls_auc_gain_vs_naive,opt_lgbm_tuned,opt_lgbm_trials,opt_rf_tuned,opt_rf_trials
2016,tip_amount,250000,200000,50000,96.22800000000001,96.22800000000001,winsor,6,0,0,optimized_lightgbm_regression,1.1805817796570204,0.5702459034611193,0.727875337033927,2.263143671628904,1.0825618919718836,optimized_random_forest_classifier,0.5968679359568039,0.9706858993026983,0.9807774629512608,0.5,0.09686793595680387,True,40,True,30
