year,target,sample_rows,train_rows,valid_rows,train_tip_share_pct,valid_tip_share_pct,outlier_method,outlier_cols_used_n,outlier_train_rows_removed,outlier_valid_rows_removed,best_reg_model,best_reg_rmse,best_reg_mae,best_reg_r2,naive_reg_rmse,best_reg_rmse_gain_vs_naive,best_cls_model,best_cls_roc_auc,best_cls_avg_precision,best_cls_f1,naive_cls_roc_auc,best_cls_auc_gain_vs_naive,opt_lgbm_tuned,opt_lgbm_trials,opt_rf_tuned,opt_rf_trials
2022,tip_amount,250000,200000,50000,96.8105,96.81,winsor,6,0,0,optimized_lightgbm_regression,1.5898453942639892,0.7240274533069779,0.6880082217977088,2.846392667247394,1.2565472729834049,optimized_random_forest_classifier,0.6098283908725977,0.9764931609652981,0.983791474010467,0.5,0.10982839087259766,True,40,True,30
