cluster,fare_amount,tolls_amount,passenger_count,trip_distance,duration_min,speed_mph,tip_rate_pct,is_airport_trip_num
0,-0.47568071892526964,-0.2244780838988622,-0.3344910653640489,-0.43373570619775836,-0.47078206014444746,-0.27454386226318256,0.23219737687210254,-0.2539145473647846
1,2.8863886988188763,3.0588185789540883,0.03382424307833173,3.0580576604427576,2.085094374798346,2.110642844555013,0.010609290249643388,3.492031221498533
2,-0.23269891364177617,-0.21404118389274818,2.5378659128500702,-0.2396375859335347,-0.17277763044866465,-0.15453260811635164,-0.035667087590451924,-0.24263350038603443
3,0.56083258757059,-0.18409651827178297,-0.29245312620527764,0.39910268193496706,0.7550052552415891,0.20239200893501838,-0.6208247489613646,-0.21882729380486185
