cluster,fare_amount,tolls_amount,passenger_count,trip_distance,duration_min,speed_mph,tip_rate_pct,is_airport_trip_num
0,8.109635822528617,0.008488504260279361,1.2171984540038483,1.4532928447927418,9.120147415735797,10.348682780884278,22.823172588504132,0.0013136031925988015
1,39.56629933667696,3.962653524031931,1.7068387230516082,13.469788586312431,33.9821265500931,25.356534152600403,21.075623278202478,0.9115070480871612
2,10.383056129831989,0.021057951726281554,5.0357246226873675,2.1212531135402655,12.018949490730643,11.103806503492788,20.71066569672607,0.004054682654280849
3,17.80760640525822,0.057121141101405815,1.2730839069516564,4.319384246415286,21.043845385496848,13.34961459402981,16.095833360144926,0.009839137239314566
