model,roc_auc,avg_precision,f1,precision,recall,accuracy,fit_seconds
optimized_random_forest_classifier,0.596925031497605,0.9735717530853267,0.9822608058458939,0.96514,1.0,0.96514,9.35226660000626
simple_logistic_regression,0.57415445041811,0.9702190726794342,0.9822608058458939,0.96514,1.0,0.96514,1.1295644000638276
naive_majority_tip_classifier,0.5,0.96514,0.9822608058458939,0.96514,1.0,0.96514,0.0
