feature,importance
trip_distance,0.16049900854512997
fare_amount,0.1352814996726791
duration_min,0.11720680449994329
is_airport_trip,0.09539075186933814
speed_mph,0.09004734617070517
borough_Manhattan,0.07864375025809857
borough_Brooklyn,0.06296009056393229
borough_Queens,0.037205335554195244
hour_Airport Rush,0.03524145891912662
passenger_count,0.02141809171942871
