cluster,fare_amount,tolls_amount,passenger_count,trip_distance,duration_min,speed_mph,tip_rate_pct,is_airport_trip_num
0,7.946906810675935,0.004651415091858346,1.1562873201987207,1.4552905189258976,8.887272733805656,10.48748175835745,28.310836836164945,0.0009724653693926263
1,40.4409079465529,4.251183486298119,1.517392480483254,13.88646490625272,33.48515926125009,26.135297079922253,21.670522095027053,0.8931238143380587
2,9.283807341941268,0.014586074757328177,4.426040191503594,1.8620090416554027,10.57854986256769,10.916311789638334,27.0593130163205,0.002625873793483266
3,18.665077104729708,0.07791056130597768,1.2439766860427623,4.7407926974857295,21.713882789246227,13.914803002926307,19.09441642550848,0.014241022233784047
